"","tl","delta","prob_R0_above1"
"1",0,0,0.5
"2",1,-35,0
"3",1,-34,1
"4",1,-33,0.5
"5",1,-32,1
"6",1,-31,0
"7",1,-30,0
"8",1,-29,0.428571428571429
"9",1,-28,0.5
"10",1,-27,0.555555555555556
"11",1,-26,0.375
"12",1,-25,0.571428571428571
"13",1,-24,0.45
"14",1,-23,0.5
"15",1,-22,0.377358490566038
"16",1,-21,0.357894736842105
"17",1,-20,0.48
"18",1,-19,0.456410256410256
"19",1,-18,0.488888888888889
"20",1,-17,0.411949685534591
"21",1,-16,0.497716894977169
"22",1,-15,0.521523178807947
"23",1,-14,0.493487698986975
"24",1,-13,0.508611955420466
"25",1,-12,0.479793637145314
"26",1,-11,0.505708529214238
"27",1,-10,0.490757304710793
"28",1,-9,0.505060240963855
"29",1,-8,0.503554997908825
"30",1,-7,0.500352609308886
"31",1,-6,0.499276829621059
"32",1,-5,0.493419533595013
"33",1,-4,0.490884072927417
"34",1,-3,0.500478927203065
"35",1,-2,0.49663623258049
"36",1,-1,0.497757650369328
"37",1,0,0.504431626336522
"38",1,1,0.500790513833992
"39",1,2,0.503179728010958
"40",1,3,0.503327787021631
"41",1,4,0.495746326372776
"42",1,5,0.499061209162599
"43",1,6,0.487752928647497
"44",1,7,0.488659793814433
"45",1,8,0.463768115942029
"46",1,9,0.502347417840376
"47",1,10,0.532428355957768
"48",1,11,0.493273542600897
"49",1,12,0.506738544474393
"50",1,13,0.491666666666667
"51",1,14,0.468965517241379
"52",1,15,0.533898305084746
"53",1,16,0.545454545454545
"54",1,17,0.39622641509434
"55",1,18,0.40625
"56",1,19,0.470588235294118
"57",1,20,0.214285714285714
"58",1,21,0.333333333333333
"59",1,22,0.428571428571429
"60",1,23,0.666666666666667
"61",1,24,0.333333333333333
"62",1,25,0
"63",2,-36,1
"64",2,-35,1
"65",2,-34,0.5
"66",2,-33,0.5
"67",2,-32,1
"68",2,-31,0
"69",2,-30,0
"70",2,-29,0.3
"71",2,-28,0.1875
"72",2,-27,0.454545454545455
"73",2,-26,0.25
"74",2,-25,0.333333333333333
"75",2,-24,0.369565217391304
"76",2,-23,0.340909090909091
"77",2,-22,0.416666666666667
"78",2,-21,0.315789473684211
"79",2,-20,0.322751322751323
"80",2,-19,0.357758620689655
"81",2,-18,0.401812688821752
"82",2,-17,0.37855579868709
"83",2,-16,0.409867172675522
"84",2,-15,0.394601542416452
"85",2,-14,0.433667781493868
"86",2,-13,0.443514644351464
"87",2,-12,0.457396046353102
"88",2,-11,0.431535269709544
"89",2,-10,0.446131941148552
"90",2,-9,0.464894058994599
"91",2,-8,0.468372943327239
"92",2,-7,0.46477093206951
"93",2,-6,0.486739887489954
"94",2,-5,0.487730727470141
"95",2,-4,0.490365448504983
"96",2,-3,0.490171284055639
"97",2,-2,0.490826762432665
"98",2,-1,0.494596509876871
"99",2,0,0.503740085735608
"100",2,1,0.508532423208191
"101",2,2,0.526939080337139
"102",2,3,0.538695807954138
"103",2,4,0.542058823529412
"104",2,5,0.536983669548511
"105",2,6,0.588195386702849
"106",2,7,0.558404558404558
"107",2,8,0.591194968553459
"108",2,9,0.588815789473684
"109",2,10,0.581896551724138
"110",2,11,0.624624624624625
"111",2,12,0.61328125
"112",2,13,0.616352201257862
"113",2,14,0.596491228070175
"114",2,15,0.5875
"115",2,16,0.666666666666667
"116",2,17,0.620689655172414
"117",2,18,0.7
"118",2,19,0.75
"119",2,20,0.454545454545455
"120",2,21,0.625
"121",2,22,0
"122",2,23,0.5
"123",2,24,1
"124",2,25,1
"125",2,26,1
"126",2,31,1
"127",3,-38,1
"128",3,-37,0
"129",3,-36,0.5
"130",3,-34,0
"131",3,-33,0.333333333333333
"132",3,-32,0.2
"133",3,-31,0.0909090909090909
"134",3,-30,0.333333333333333
"135",3,-29,0.222222222222222
"136",3,-28,0.259259259259259
"137",3,-27,0.3125
"138",3,-26,0.181818181818182
"139",3,-25,0.181818181818182
"140",3,-24,0.253968253968254
"141",3,-23,0.24390243902439
"142",3,-22,0.202614379084967
"143",3,-21,0.240837696335079
"144",3,-20,0.246376811594203
"145",3,-19,0.29320987654321
"146",3,-18,0.330296127562642
"147",3,-17,0.329501915708812
"148",3,-16,0.341292134831461
"149",3,-15,0.342251950947603
"150",3,-14,0.336660617059891
"151",3,-13,0.389173372348208
"152",3,-12,0.392367322599881
"153",3,-11,0.405405405405405
"154",3,-10,0.431077694235589
"155",3,-9,0.437354988399072
"156",3,-8,0.454155672823219
"157",3,-7,0.454065159964778
"158",3,-6,0.473216489755616
"159",3,-5,0.461782765191615
"160",3,-4,0.471958862285072
"161",3,-3,0.491778944964604
"162",3,-2,0.485513946678995
"163",3,-1,0.496805463758537
"164",3,0,0.502276017231456
"165",3,1,0.527698672827898
"166",3,2,0.553110262744217
"167",3,3,0.572774659182037
"168",3,4,0.606267029972752
"169",3,5,0.636460554371002
"170",3,6,0.649960845732185
"171",3,7,0.633928571428571
"172",3,8,0.711356466876972
"173",3,9,0.692452830188679
"174",3,10,0.727544910179641
"175",3,11,0.665413533834586
"176",3,12,0.718918918918919
"177",3,13,0.75
"178",3,14,0.804878048780488
"179",3,15,0.790322580645161
"180",3,16,0.794871794871795
"181",3,17,0.821428571428571
"182",3,18,0.947368421052632
"183",3,19,0.733333333333333
"184",3,20,0.5
"185",3,22,1
"186",3,23,1
"187",3,25,1
"188",3,27,1
"189",3,31,1
"190",4,-35,0
"191",4,-34,0
"192",4,-33,0
"193",4,-32,0.111111111111111
"194",4,-31,0.0909090909090909
"195",4,-30,0
"196",4,-29,0.125
"197",4,-28,0.142857142857143
"198",4,-27,0.157894736842105
"199",4,-26,0.152542372881356
"200",4,-25,0.180722891566265
"201",4,-24,0.181034482758621
"202",4,-23,0.170212765957447
"203",4,-22,0.172972972972973
"204",4,-21,0.155893536121673
"205",4,-20,0.218130311614731
"206",4,-19,0.235955056179775
"207",4,-18,0.254681647940075
"208",4,-17,0.225146198830409
"209",4,-16,0.299421965317919
"210",4,-15,0.282375851996105
"211",4,-14,0.318181818181818
"212",4,-13,0.341152815013405
"213",4,-12,0.348308374930671
"214",4,-11,0.361722488038278
"215",4,-10,0.386417791898332
"216",4,-9,0.405356496561708
"217",4,-8,0.423905943827564
"218",4,-7,0.436036550542547
"219",4,-6,0.462686567164179
"220",4,-5,0.453128247765537
"221",4,-4,0.478835978835979
"222",4,-3,0.475546901844004
"223",4,-2,0.47846296870158
"224",4,-1,0.49850045638284
"225",4,0,0.501766228315613
"226",4,1,0.543781654473832
"227",4,2,0.590760672390857
"228",4,3,0.641422959406373
"229",4,4,0.66702663786897
"230",4,5,0.697582911748173
"231",4,6,0.711005542359462
"232",4,7,0.764004767580453
"233",4,8,0.777947932618683
"234",4,9,0.803312629399586
"235",4,10,0.794202898550725
"236",4,11,0.863117870722434
"237",4,12,0.859375
"238",4,13,0.888059701492537
"239",4,14,0.888888888888889
"240",4,15,0.936507936507937
"241",4,16,0.95
"242",4,17,0.902439024390244
"243",4,18,1
"244",4,19,1
"245",4,20,1
"246",4,21,1
"247",4,22,1
"248",4,23,0
"249",4,24,1
"250",4,25,1
"251",4,26,1
"252",5,-39,0
"253",5,-38,0
"254",5,-37,0
"255",5,-36,0
"256",5,-35,0
"257",5,-34,0
"258",5,-33,0.0909090909090909
"259",5,-32,0.166666666666667
"260",5,-31,0
"261",5,-30,0.0833333333333333
"262",5,-29,0.0526315789473684
"263",5,-28,0.0689655172413793
"264",5,-27,0.0789473684210526
"265",5,-26,0.0512820512820513
"266",5,-25,0.0887096774193548
"267",5,-24,0.107594936708861
"268",5,-23,0.13903743315508
"269",5,-22,0.162280701754386
"270",5,-21,0.152112676056338
"271",5,-20,0.130541871921182
"272",5,-19,0.169556840077071
"273",5,-18,0.237366003062787
"274",5,-17,0.219123505976096
"275",5,-16,0.232124352331606
"276",5,-15,0.227739726027397
"277",5,-14,0.286843997124371
"278",5,-13,0.306196840826245
"279",5,-12,0.307458143074581
"280",5,-11,0.334234234234234
"281",5,-10,0.370689655172414
"282",5,-9,0.377266387726639
"283",5,-8,0.397649363369246
"284",5,-7,0.432968333826576
"285",5,-6,0.443761209326159
"286",5,-5,0.455844155844156
"287",5,-4,0.459797404241849
"288",5,-3,0.471826977803073
"289",5,-2,0.473893391521197
"290",5,-1,0.49795433548898
"291",5,0,0.503187375901348
"292",5,1,0.565583703618212
"293",5,2,0.615804853258798
"294",5,3,0.68
"295",5,4,0.725228658536585
"296",5,5,0.788923076923077
"297",5,6,0.803656597774245
"298",5,7,0.821552723059096
"299",5,8,0.854324734446131
"300",5,9,0.862348178137652
"301",5,10,0.853333333333333
"302",5,11,0.893939393939394
"303",5,12,0.92093023255814
"304",5,13,0.917241379310345
"305",5,14,0.965217391304348
"306",5,15,0.922077922077922
"307",5,16,0.958333333333333
"308",5,17,1
"309",5,18,0.956521739130435
"310",5,19,1
"311",5,20,0.923076923076923
"312",5,21,1
"313",5,22,1
"314",5,23,1
"315",5,24,1
"316",5,26,1
"317",5,27,1
"318",6,-46,0
"319",6,-45,0
"320",6,-41,0
"321",6,-40,1
"322",6,-39,0
"323",6,-38,0
"324",6,-37,0.333333333333333
"325",6,-36,0
"326",6,-35,0
"327",6,-34,0
"328",6,-33,0
"329",6,-32,0.0952380952380952
"330",6,-31,0.03125
"331",6,-30,0.0731707317073171
"332",6,-29,0.0161290322580645
"333",6,-28,0.0649350649350649
"334",6,-27,0.0689655172413793
"335",6,-26,0.0806451612903226
"336",6,-25,0.0783132530120482
"337",6,-24,0.0614525139664804
"338",6,-23,0.0833333333333333
"339",6,-22,0.0862068965517241
"340",6,-21,0.116477272727273
"341",6,-20,0.132382892057026
"342",6,-19,0.145242070116861
"343",6,-18,0.183510638297872
"344",6,-17,0.16013437849944
"345",6,-16,0.186500888099467
"346",6,-15,0.21875
"347",6,-14,0.222523744911805
"348",6,-13,0.264919129949805
"349",6,-12,0.275879396984925
"350",6,-11,0.281822242072354
"351",6,-10,0.347540983606557
"352",6,-9,0.356363636363636
"353",6,-8,0.378904937856903
"354",6,-7,0.428304239401496
"355",6,-6,0.428987040465485
"356",6,-5,0.451230228471002
"357",6,-4,0.450284784377543
"358",6,-3,0.47069789118024
"359",6,-2,0.479722352207144
"360",6,-1,0.49035641276331
"361",6,0,0.501513640261081
"362",6,1,0.582258255414842
"363",6,2,0.65022137887413
"364",6,3,0.722610722610723
"365",6,4,0.775182481751825
"366",6,5,0.8204833141542
"367",6,6,0.858678955453149
"368",6,7,0.889632107023411
"369",6,8,0.892957746478873
"370",6,9,0.918478260869565
"371",6,10,0.929577464788732
"372",6,11,0.931137724550898
"373",6,12,0.971544715447154
"374",6,13,0.973544973544973
"375",6,14,0.95
"376",6,15,0.981818181818182
"377",6,16,0.96875
"378",6,17,1
"379",6,18,1
"380",6,19,1
"381",6,20,1
"382",6,21,1
"383",6,22,1
"384",6,23,1
"385",6,24,1
"386",6,25,1
"387",6,26,1
"388",6,27,1
"389",6,28,1
"390",6,32,1
"391",7,-51,0
"392",7,-43,0
"393",7,-42,0
"394",7,-41,0
"395",7,-40,0
"396",7,-39,0
"397",7,-38,0
"398",7,-37,0
"399",7,-36,0
"400",7,-35,0.0625
"401",7,-34,0
"402",7,-33,0.0769230769230769
"403",7,-32,0.032258064516129
"404",7,-31,0
"405",7,-30,0.0222222222222222
"406",7,-29,0.0163934426229508
"407",7,-28,0.0204081632653061
"408",7,-27,0.0396825396825397
"409",7,-26,0.0197368421052632
"410",7,-25,0.0327868852459016
"411",7,-24,0.069672131147541
"412",7,-23,0.0462633451957295
"413",7,-22,0.0852130325814536
"414",7,-21,0.0774193548387097
"415",7,-20,0.0834782608695652
"416",7,-19,0.136436597110754
"417",7,-18,0.114914425427873
"418",7,-17,0.128486055776892
"419",7,-16,0.144726083401472
"420",7,-15,0.186217008797654
"421",7,-14,0.21002538071066
"422",7,-13,0.211099020674646
"423",7,-12,0.233616808404202
"424",7,-11,0.25705329153605
"425",7,-10,0.299103504482478
"426",7,-9,0.347168347556245
"427",7,-8,0.384103641456583
"428",7,-7,0.39461738002594
"429",7,-6,0.424450157097972
"430",7,-5,0.446803600276944
"431",7,-4,0.450819672131148
"432",7,-3,0.450123080529832
"433",7,-2,0.466735145385588
"434",7,-1,0.4862127431733
"435",7,0,0.502630649717514
"436",7,1,0.595793824459032
"437",7,2,0.685128205128205
"438",7,3,0.75523679417122
"439",7,4,0.816319194823868
"440",7,5,0.860564129856307
"441",7,6,0.875373134328358
"442",7,7,0.907587548638132
"443",7,8,0.919254658385093
"444",7,9,0.94962962962963
"445",7,10,0.966990291262136
"446",7,11,0.980561555075594
"447",7,12,0.973214285714286
"448",7,13,0.987124463519313
"449",7,14,0.966824644549763
"450",7,15,0.982558139534884
"451",7,16,1
"452",7,17,1
"453",7,18,1
"454",7,19,1
"455",7,20,1
"456",7,21,1
"457",7,22,1
"458",7,23,1
"459",7,24,1
"460",7,25,1
"461",7,26,1
"462",7,27,1
"463",7,28,1
"464",7,29,1
"465",7,30,1
"466",8,-45,0
"467",8,-43,0
"468",8,-42,0.5
"469",8,-41,0
"470",8,-40,0
"471",8,-39,0
"472",8,-38,0
"473",8,-37,0
"474",8,-36,0
"475",8,-35,0
"476",8,-34,0
"477",8,-33,0
"478",8,-32,0.0285714285714286
"479",8,-31,0
"480",8,-30,0.0151515151515152
"481",8,-29,0.0111111111111111
"482",8,-28,0.019047619047619
"483",8,-27,0.0144927536231884
"484",8,-26,0.0191387559808612
"485",8,-25,0.00819672131147541
"486",8,-24,0.032051282051282
"487",8,-23,0.0403458213256484
"488",8,-22,0.029082774049217
"489",8,-21,0.0729783037475345
"490",8,-20,0.0617088607594937
"491",8,-19,0.0860215053763441
"492",8,-18,0.104560622914349
"493",8,-17,0.10879848628193
"494",8,-16,0.125512715340443
"495",8,-15,0.135135135135135
"496",8,-14,0.167608286252354
"497",8,-13,0.192372406057207
"498",8,-12,0.204285002491281
"499",8,-11,0.255673923112552
"500",8,-10,0.283018867924528
"501",8,-9,0.326538931920098
"502",8,-8,0.333333333333333
"503",8,-7,0.365812542144302
"504",8,-6,0.421621621621622
"505",8,-5,0.43623676612127
"506",8,-4,0.42497320471597
"507",8,-3,0.440618155268922
"508",8,-2,0.458761634965601
"509",8,-1,0.481924968129667
"510",8,0,0.498128603104213
"511",8,1,0.616556009015045
"512",8,2,0.701952723535457
"513",8,3,0.783056042031524
"514",8,4,0.84031866989955
"515",8,5,0.889954568399798
"516",8,6,0.918181818181818
"517",8,7,0.932525951557093
"518",8,8,0.947807933194154
"519",8,9,0.967741935483871
"520",8,10,0.978193146417445
"521",8,11,0.980461811722913
"522",8,12,0.967532467532468
"523",8,13,0.985207100591716
"524",8,14,0.996124031007752
"525",8,15,0.988372093023256
"526",8,16,0.989071038251366
"527",8,17,0.992700729927007
"528",8,18,1
"529",8,19,0.98780487804878
"530",8,20,1
"531",8,21,1
"532",8,22,1
"533",8,23,1
"534",8,24,1
"535",8,25,1
"536",8,26,1
"537",8,27,1
"538",8,28,1
"539",8,29,1
"540",8,30,1
"541",8,31,1
"542",8,32,1
"543",8,33,1
"544",8,36,1
"545",8,37,1
"546",8,44,1
"547",9,-52,0
"548",9,-47,0
"549",9,-46,0
"550",9,-45,0
"551",9,-44,0
"552",9,-43,0
"553",9,-42,0
"554",9,-41,0
"555",9,-40,0
"556",9,-39,0
"557",9,-38,0
"558",9,-37,0
"559",9,-36,0
"560",9,-35,0.0454545454545455
"561",9,-34,0
"562",9,-33,0
"563",9,-32,0
"564",9,-31,0.012987012987013
"565",9,-30,0.00943396226415094
"566",9,-29,0
"567",9,-28,0.0196078431372549
"568",9,-27,0.028735632183908
"569",9,-26,0.0127118644067797
"570",9,-25,0.0218978102189781
"571",9,-24,0.0243161094224924
"572",9,-23,0.0353535353535354
"573",9,-22,0.0216110019646365
"574",9,-21,0.0456140350877193
"575",9,-20,0.0629685157421289
"576",9,-19,0.0548271752085816
"577",9,-18,0.083984375
"578",9,-17,0.0811044003451251
"579",9,-16,0.0940711462450593
"580",9,-15,0.13769123783032
"581",9,-14,0.134880803011292
"582",9,-13,0.15767878077374
"583",9,-12,0.189393939393939
"584",9,-11,0.213295074127212
"585",9,-10,0.255102040816327
"586",9,-9,0.267696267696268
"587",9,-8,0.327430145611964
"588",9,-7,0.35317750182615
"589",9,-6,0.377430666241632
"590",9,-5,0.42235385011589
"591",9,-4,0.412022656678239
"592",9,-3,0.422641509433962
"593",9,-2,0.439308748139573
"594",9,-1,0.475888498562891
"595",9,0,0.499669884548813
"596",9,1,0.621966397013068
"597",9,2,0.71851368970013
"598",9,3,0.80089485458613
"599",9,4,0.86648865153538
"600",9,5,0.912296564195298
"601",9,6,0.922651933701657
"602",9,7,0.941307578008915
"603",9,8,0.970802919708029
"604",9,9,0.976645435244161
"605",9,10,0.976893453145058
"606",9,11,0.987878787878788
"607",9,12,0.981164383561644
"608",9,13,0.991434689507495
"609",9,14,0.99238578680203
"610",9,15,0.990625
"611",9,16,0.992779783393502
"612",9,17,1
"613",9,18,0.994350282485876
"614",9,19,1
"615",9,20,1
"616",9,21,1
"617",9,22,1
"618",9,23,1
"619",9,24,1
"620",9,25,1
"621",9,26,1
"622",9,27,1
"623",9,28,1
"624",9,29,1
"625",9,30,1
"626",9,31,1
"627",9,32,1
"628",9,33,1
"629",9,34,1
"630",9,35,1
"631",9,36,1
"632",9,38,1
"633",9,42,1
"634",10,-54,0
"635",10,-47,0
"636",10,-46,0
"637",10,-45,0
"638",10,-44,0
"639",10,-43,0
"640",10,-42,0
"641",10,-41,0
"642",10,-40,0
"643",10,-39,0
"644",10,-38,0
"645",10,-37,0
"646",10,-36,0
"647",10,-35,0
"648",10,-34,0
"649",10,-33,0
"650",10,-32,0.0133333333333333
"651",10,-31,0
"652",10,-30,0.00819672131147541
"653",10,-29,0
"654",10,-28,0.0106382978723404
"655",10,-27,0.0196078431372549
"656",10,-26,0.0245901639344262
"657",10,-25,0.00884955752212389
"658",10,-24,0.0231958762886598
"659",10,-23,0.0167364016736402
"660",10,-22,0.0452898550724638
"661",10,-21,0.0421216848673947
"662",10,-20,0.0437086092715232
"663",10,-19,0.0406779661016949
"664",10,-18,0.0537944284341979
"665",10,-17,0.0718667835232252
"666",10,-16,0.0766312594840668
"667",10,-15,0.0972622478386167
"668",10,-14,0.114733542319749
"669",10,-13,0.127934272300469
"670",10,-12,0.168353755993607
"671",10,-11,0.187627811860941
"672",10,-10,0.2252036415908
"673",10,-9,0.267699115044248
"674",10,-8,0.314635175031632
"675",10,-7,0.343834037648867
"676",10,-6,0.371545547594678
"677",10,-5,0.382486026084642
"678",10,-4,0.39531424321309
"679",10,-3,0.407814871016692
"680",10,-2,0.425725717204393
"681",10,-1,0.471673560440582
"682",10,0,0.497719263724666
"683",10,1,0.631819058022232
"684",10,2,0.742019543973941
"685",10,3,0.821475054229935
"686",10,4,0.883523654159869
"687",10,5,0.914080071974809
"688",10,6,0.934505761067314
"689",10,7,0.958426132145509
"690",10,8,0.967799642218247
"691",10,9,0.981299212598425
"692",10,10,0.979976442873969
"693",10,11,0.986386138613861
"694",10,12,0.991017964071856
"695",10,13,0.993517017828201
"696",10,14,1
"697",10,15,0.99548532731377
"698",10,16,0.99737532808399
"699",10,17,1
"700",10,18,1
"701",10,19,1
"702",10,20,1
"703",10,21,1
"704",10,22,1
"705",10,23,0.989010989010989
"706",10,24,1
"707",10,25,1
"708",10,26,1
"709",10,27,1
"710",10,28,1
"711",10,29,1
"712",10,30,1
"713",10,31,1
"714",10,32,1
"715",10,33,1
"716",10,34,1
"717",10,35,1
"718",10,36,1
"719",10,37,1
"720",10,38,1
"721",10,39,1
"722",10,40,1
"723",10,42,1
"724",10,44,1
"725",11,-56,0
"726",11,-50,0
"727",11,-49,0
"728",11,-47,0
"729",11,-46,0
"730",11,-45,0
"731",11,-44,0
"732",11,-43,0
"733",11,-42,0
"734",11,-41,0
"735",11,-40,0
"736",11,-39,0
"737",11,-38,0
"738",11,-37,0
"739",11,-36,0
"740",11,-35,0
"741",11,-34,0
"742",11,-33,0
"743",11,-32,0
"744",11,-31,0.00833333333333333
"745",11,-30,0
"746",11,-29,0.00645161290322581
"747",11,-28,0.00904977375565611
"748",11,-27,0.00408163265306122
"749",11,-26,0.0125391849529781
"750",11,-25,0.00542005420054201
"751",11,-24,0.0133333333333333
"752",11,-23,0.0293542074363992
"753",11,-22,0.0249169435215947
"754",11,-21,0.0363086232980333
"755",11,-20,0.032258064516129
"756",11,-19,0.0387840670859539
"757",11,-18,0.0443655723158829
"758",11,-17,0.0661016949152542
"759",11,-16,0.0727411944869832
"760",11,-15,0.0844570617459191
"761",11,-14,0.0946353224834238
"762",11,-13,0.134472934472934
"763",11,-12,0.156348373557188
"764",11,-11,0.188352570828961
"765",11,-10,0.2143906020558
"766",11,-9,0.255191508998616
"767",11,-8,0.28096947935368
"768",11,-7,0.349849202929772
"769",11,-6,0.365296803652968
"770",11,-5,0.385431202902596
"771",11,-4,0.36924868957484
"772",11,-3,0.393316195372751
"773",11,-2,0.413863060016906
"774",11,-1,0.46222284987996
"775",11,0,0.494981768294884
"776",11,1,0.643426555148981
"777",11,2,0.759978569515135
"778",11,3,0.842151675485009
"779",11,4,0.891304347826087
"780",11,5,0.930211616389014
"781",11,6,0.947275922671353
"782",11,7,0.967491166077739
"783",11,8,0.97676282051282
"784",11,9,0.984230055658627
"785",11,10,0.978723404255319
"786",11,11,0.992916174734357
"787",11,12,0.98870765370138
"788",11,13,0.997010463378176
"789",11,14,0.996581196581197
"790",11,15,1
"791",11,16,0.995327102803738
"792",11,17,0.997167138810198
"793",11,18,1
"794",11,19,1
"795",11,20,1
"796",11,21,1
"797",11,22,1
"798",11,23,1
"799",11,24,1
"800",11,25,1
"801",11,26,1
"802",11,27,1
"803",11,28,1
"804",11,29,1
"805",11,30,1
"806",11,31,1
"807",11,32,1
"808",11,33,1
"809",11,34,1
"810",11,35,1
"811",11,36,1
"812",11,37,1
"813",11,38,1
"814",11,39,1
"815",11,40,1
"816",11,42,1
"817",11,45,1
"818",11,51,1
"819",12,-53,0
"820",12,-50,0
"821",12,-47,0
"822",12,-46,0
"823",12,-44,0
"824",12,-43,0
"825",12,-42,0
"826",12,-41,0
"827",12,-40,0
"828",12,-39,0
"829",12,-38,0
"830",12,-37,0
"831",12,-36,0
"832",12,-35,0.0192307692307692
"833",12,-34,0
"834",12,-33,0
"835",12,-32,0
"836",12,-31,0
"837",12,-30,0
"838",12,-29,0.00505050505050505
"839",12,-28,0
"840",12,-27,0.00396825396825397
"841",12,-26,0.00619195046439629
"842",12,-25,0.02
"843",12,-24,0.0119521912350598
"844",12,-23,0.0190641247833622
"845",12,-22,0.0240963855421687
"846",12,-21,0.0158311345646438
"847",12,-20,0.0259593679458239
"848",12,-19,0.0341796875
"849",12,-18,0.0452127659574468
"850",12,-17,0.0547184773988898
"851",12,-16,0.0673913043478261
"852",12,-15,0.0728346456692913
"853",12,-14,0.114439784301977
"854",12,-13,0.112
"855",12,-12,0.153163152053274
"856",12,-11,0.169419286094832
"857",12,-10,0.209278350515464
"858",12,-9,0.256708860759494
"859",12,-8,0.296489563567362
"860",12,-7,0.320315928038613
"861",12,-6,0.348725526413003
"862",12,-5,0.363366923532899
"863",12,-4,0.358994814519346
"864",12,-3,0.38064179493869
"865",12,-2,0.406368005492619
"866",12,-1,0.452391108583345
"867",12,0,0.491426599338831
"868",12,1,0.657490700033818
"869",12,2,0.779626623376623
"870",12,3,0.856802941812676
"871",12,4,0.897362567524627
"872",12,5,0.944419340262088
"873",12,6,0.958241758241758
"874",12,7,0.967292971468337
"875",12,8,0.976744186046512
"876",12,9,0.984776403425309
"877",12,10,0.984756097560976
"878",12,11,0.992299229922992
"879",12,12,0.998780487804878
"880",12,13,0.997229916897507
"881",12,14,0.993103448275862
"882",12,15,0.994809688581315
"883",12,16,1
"884",12,17,0.997907949790795
"885",12,18,1
"886",12,19,1
"887",12,20,1
"888",12,21,1
"889",12,22,1
"890",12,23,1
"891",12,24,1
"892",12,25,1
"893",12,26,1
"894",12,27,1
"895",12,28,1
"896",12,29,1
"897",12,30,1
"898",12,31,1
"899",12,32,1
"900",12,33,1
"901",12,34,1
"902",12,35,1
"903",12,36,1
"904",12,37,1
"905",12,38,1
"906",12,39,1
"907",12,40,1
"908",12,41,1
"909",12,42,1
"910",12,43,1
"911",12,44,1
"912",12,45,1
"913",12,46,1
"914",12,53,1
"915",12,57,1
"916",12,60,1
"917",13,-55,0
"918",13,-54,0
"919",13,-50,0
"920",13,-49,0
"921",13,-46,0
"922",13,-45,0
"923",13,-44,0
"924",13,-43,0
"925",13,-42,0
"926",13,-41,0
"927",13,-40,0
"928",13,-39,0
"929",13,-38,0
"930",13,-37,0
"931",13,-36,0
"932",13,-35,0
"933",13,-34,0
"934",13,-33,0
"935",13,-32,0
"936",13,-31,0
"937",13,-30,0.00568181818181818
"938",13,-29,0.00421940928270042
"939",13,-28,0
"940",13,-27,0.0093167701863354
"941",13,-26,0.00505050505050505
"942",13,-25,0.0178571428571429
"943",13,-24,0.014
"944",13,-23,0.0212121212121212
"945",13,-22,0.0182584269662921
"946",13,-21,0.0254452926208651
"947",13,-20,0.0183982683982684
"948",13,-19,0.027992277992278
"949",13,-18,0.0499569336778639
"950",13,-17,0.0440627333831217
"951",13,-16,0.0661278471711976
"952",13,-15,0.0799475753604194
"953",13,-14,0.0928527794746487
"954",13,-13,0.110853163087638
"955",13,-12,0.128132118451025
"956",13,-11,0.160567995630803
"957",13,-10,0.197698744769874
"958",13,-9,0.257054899948692
"959",13,-8,0.271421495789995
"960",13,-7,0.316223648029331
"961",13,-6,0.342054636398615
"962",13,-5,0.353935860058309
"963",13,-4,0.355103717395769
"964",13,-3,0.361374407582938
"965",13,-2,0.396776193428394
"966",13,-1,0.447738283685902
"967",13,0,0.486767347238004
"968",13,1,0.670230263157895
"969",13,2,0.790538692917692
"970",13,3,0.861638027226066
"971",13,4,0.913548387096774
"972",13,5,0.944126704795425
"973",13,6,0.96078431372549
"974",13,7,0.970994475138122
"975",13,8,0.983633387888707
"976",13,9,0.981900452488688
"977",13,10,0.993236714975845
"978",13,11,0.998921251348436
"979",13,12,0.996432818073722
"980",13,13,0.994068801897983
"981",13,14,0.997329773030708
"982",13,15,1
"983",13,16,0.998349834983498
"984",13,17,0.998106060606061
"985",13,18,1
"986",13,19,1
"987",13,20,1
"988",13,21,1
"989",13,22,1
"990",13,23,1
"991",13,24,1
"992",13,25,1
"993",13,26,1
"994",13,27,1
"995",13,28,1
"996",13,29,1
"997",13,30,1
"998",13,31,1
"999",13,32,1
"1000",13,33,1
"1001",13,34,1
"1002",13,35,1
"1003",13,36,1
"1004",13,37,1
"1005",13,38,1
"1006",13,39,1
"1007",13,40,1
"1008",13,41,1
"1009",13,42,1
"1010",13,43,1
"1011",13,44,1
"1012",13,45,1
"1013",13,46,1
"1014",13,47,1
"1015",13,48,1
"1016",13,49,1
"1017",13,50,1
"1018",13,51,1
"1019",13,52,1
"1020",13,53,1
"1021",13,58,1
"1022",14,-56,0
"1023",14,-55,0
"1024",14,-54,0
"1025",14,-52,0
"1026",14,-51,0
"1027",14,-48,0
"1028",14,-47,0
"1029",14,-46,0
"1030",14,-45,0
"1031",14,-44,0
"1032",14,-43,0
"1033",14,-42,0
"1034",14,-41,0
"1035",14,-40,0
"1036",14,-39,0
"1037",14,-38,0
"1038",14,-37,0
"1039",14,-36,0
"1040",14,-35,0
"1041",14,-34,0.00970873786407767
"1042",14,-33,0
"1043",14,-32,0
"1044",14,-31,0
"1045",14,-30,0.0040650406504065
"1046",14,-29,0
"1047",14,-28,0.00354609929078014
"1048",14,-27,0.00557103064066852
"1049",14,-26,0.00641025641025641
